"jp_daily_newsletter_mary_ann_parsons_1_1850" "jp_morning_chronicle_anne_bird_1850" "jp_morning_chronicle_dr_ellis_1846" "jp_morning_chronicle_mary_ann_parsons_2_1850" "jp_morning_chronicle_sarah_brown_1846" "jp_morning_chronicle_susan_moir_1850" "jp_morning_chronicle_wife_murder_1851" "jp_sunday_times_questionable_charity_1850" "vl_daily_newsletter_corporal_punishment_1849" "vl_morning_chronicle_captain_johnstone_1846" "vl_morning_chronicle_law_of_assault_1850" "vl_morning_chronicle_matthewson_1846" "vl_morning_chronicle_north_family_1846" "vl_morning_chronicle_william_burn_1846" "vl_remarks_on_mr_fitzroys_bill_1853" "vl_sunday_times_punishment_of_children_1850"
"outrages" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"pains" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"palpable" 0 0 0.0878734622144113 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"parental" 0 0 0 0 0.148588410104012 0 0 0 0 0 0 0 0 0 0 0
"particularly" 0.100300902708124 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"passes" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"passions" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"peace" 0 0.0564015792442188 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"peccadillo" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0.114285714285714
"perpetrate" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"perpetrated" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"personality" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0.114285714285714
"piece" 0 0 0 0 0.148588410104012 0 0 0 0 0 0 0 0 0 0 0
"places" 0 0 0.0878734622144113 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"please" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0.074794315632012 0 0 0 0
"pleasure" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0.0796178343949045 0 0
"pointed" 0 0 0 0 0 0 0 0 0 0 0.117924528301887 0 0 0 0 0
"points" 0 0 0.0878734622144113 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"poorest" 0 0.112803158488438 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"positive" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"possess" 0 0 0 0 0.0742942050520059 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"possession" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0.0608272506082725 0 0 0
"practising" 0 0 0.0878734622144113 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"practitioners" 0 0 0.175746924428823 0 0 0 0 0 0 0 0 0 0 0 0 0
"precautions" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0 0
"preceding" 0 0 0.0878734622144113 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"preliminary" 0 0 0 0.0647249190938511 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"presented" 0.100300902708124 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"prevalence" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"previous" 0 0 0.0878734622144113 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"price" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"primary" 0 0 0 0 0 0.13550135501355 0 0 0 0 0.0589622641509434 0 0 0 0 0
"principles" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0.0796178343949045 0 0
"prison" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0.0421407501053519 0
"probability" 0 0 0.0878734622144113 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"proclaim" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"produced" 0 0 0.0878734622144113 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"produces" 0 0.0564015792442188 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"production" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0.074794315632012 0 0 0 0
"productive" 0 0 0 0 0 0 0 0.252525252525253 0 0 0 0 0 0 0 0
"professional" 0 0 0.175746924428823 0 0 0 0 0 0 0 0 0 0 0 0 0
"prompt" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"properly" 0.200601805416249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"proposition" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"provided" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"provisions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"publicity" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0.114285714285714
"published" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"punish" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"punishments" 0 0.0564015792442188 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"quarrel" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"rage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"raising" 0 0 0 0 0 0 0 0 0 0 0.117924528301887 0 0 0 0 0
"rarely" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"readers" 0.100300902708124 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"reasonable" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"reasonableness" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"recognised" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"recognize" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"recommendation" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"recorder" 0 0 0 0 0 0 0.159489633173844 0 0 0 0 0 0 0 0 0
"reference" 0 0 0 0 0 0 0 0 0 0 0 0 0.121654501216545 0 0 0
"reformatory" 0 0 0 0 0 0 0 0 0.1743679163034 0 0 0 0 0 0 0
"refused" 0 0 0 0 0 0 0 0 0 0 0 0 0.121654501216545 0 0 0
"regiment" 0 0 0 0 0 0 0 0 0 0 0 0.149588631264024 0 0 0 0
"regret" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0.0796178343949045 0 0
"regulate" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0.0608272506082725 0 0 0
"related" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"relatives" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0.0608272506082725 0 0 0
"remain" 0 0 0 0 0 0 0 0 0 0 0 0 0.121654501216545 0 0 0
"remainder" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"remembered" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"remembrance" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"repeat" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"repression" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0.0796178343949045 0 0
"resentment" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"reserved" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"resist" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0.0796178343949045 0 0
"respecting" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0.0421407501053519 0
"responsibilities" 0 0 0 0 0.148588410104012 0 0 0 0 0 0 0 0 0 0 0
"rest" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"retaliate" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0.0421407501053519 0
"returning" 0 0 0 0 0 0.13550135501355 0 0 0.0871839581517001 0 0 0 0 0 0 0
"revival" 0 0 0 0 0 0 0 0 0.1743679163034 0 0 0 0 0 0 0
"rid" 0 0 0 0.0647249190938511 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"risk" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"robert" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0 0
"rouse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0.114285714285714
"ruffianism" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0.0589622641509434 0 0 0 0 0
"ruffians" 0 0 0 0 0 0 0.0797448165869219 0 0.0871839581517001 0 0 0 0 0 0 0
"rule" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0.114285714285714
"rules" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"safe" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"safety" 0 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"sanction" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"sanctions" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"sane" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"saturday" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"save" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"saying" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0.0608272506082725 0 0 0
"schools" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"scourged" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"scrupulous" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"second" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"secondary" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"seized" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"self-will" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"sent" 0 0.0564015792442188 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"sentiment" 0 0 0.0878734622144113 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"sentiments" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0.0421407501053519 0
"separated" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"sermon" 0.100300902708124 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"served" 0.200601805416249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"service" 0.200601805416249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"set" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0.0421407501053519 0
"severer" 0 0 0 0 0 0 0.0797448165869219 0 0.0871839581517001 0 0 0 0 0 0 0
"shaped" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"share" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0.074794315632012 0 0 0 0
"shops" 0 0 0 0 0 0 0 0.252525252525253 0 0 0 0 0 0 0 0
"simple" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"sincerely" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0.0608272506082725 0 0 0
"skill" 0 0 0.175746924428823 0 0 0 0 0 0 0 0 0 0 0 0 0
"slavery" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"slee" 0.200601805416249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sorry" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"speak" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"species" 0.100300902708124 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"specimen" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"spectacle" 0.100300902708124 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"spoke" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"statement" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0.0421407501053519 0
"statements" 0 0 0 0.0647249190938511 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"stating" 0 0 0 0.0647249190938511 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"stop" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"strongest" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"sufferings" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"suggest" 0 0 0 0 0.148588410104012 0 0 0 0 0 0 0 0 0 0 0
"suitable" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"summary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"sunday" 0 0 0 0 0 0 0 0.252525252525253 0 0 0 0 0 0 0 0
"superstitious" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"suspect" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"swear" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0 0
"swore" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0 0
"taking" 0 0 0 0 0 0 0 0.252525252525253 0 0 0 0 0 0 0 0
"talk" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"taught" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0.114285714285714
"tell" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0 0
"tender" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0.114285714285714
"tepid" 0 0 0.175746924428823 0 0 0 0 0 0 0 0 0 0 0 0 0
"term" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"termination" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"thanked" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159235668789809 0 0
"theirs" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"thinks" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0.0608272506082725 0 0 0
"thousands" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"threatened" 0 0 0 0 0.0742942050520059 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"tie" 0 0 0 0 0 0 0 0 0 0 0 0 0.121654501216545 0 0 0
"total" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0.114285714285714
"tradesmen" 0 0 0.175746924428823 0 0 0 0 0 0 0 0 0 0 0 0 0
"transportation" 0 0 0 0 0 0 0.0797448165869219 0 0.0871839581517001 0 0 0 0 0 0 0
"treats" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"tribunal" 0 0 0.0878734622144113 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"trust" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"try" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"turn" 0 0.112803158488438 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"twelve" 0 0 0.175746924428823 0 0 0 0 0 0 0 0 0 0 0 0 0
"twenty" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"tyrannies" 0 0 0 0 0 0 0.0797448165869219 0 0 0.116959064327485 0 0 0 0 0 0
"undergo" 0 0 0.0878734622144113 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"understanding" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"undesignedly" 0 0 0 0 0 0 0 0 0 0 0.117924528301887 0 0 0 0 0
"union" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"universally" 0 0 0 0 0 0 0 0 0 0 0 0 0.121654501216545 0 0 0
"utterly" 0.100300902708124 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"value" 0 0 0 0 0 0 0 0.252525252525253 0 0 0 0 0 0 0 0
"vast" 0 0 0 0 0 0 0.0797448165869219 0 0.0871839581517001 0 0 0 0 0 0 0
"vengeance" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"vices" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0.0796178343949045 0 0
"view" 0 0 0 0 0 0 0 0.126262626262626 0.0871839581517001 0 0 0 0 0 0 0
"villain" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"violated" 0 0 0 0 0.148588410104012 0 0 0 0 0 0 0 0 0 0 0
"violent" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0.0796178343949045 0 0
"vital" 0 0.0564015792442188 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"vulgar" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"wait" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0.0608272506082725 0 0 0
"wanton" 0 0.112803158488438 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"watched" 0 0 0 0 0 0 0 0 0 0 0 0.149588631264024 0 0 0 0
"watches" 0 0 0 0 0 0 0 0 0.1743679163034 0 0 0 0 0 0 0
"water" 0 0 0.175746924428823 0 0 0 0 0 0 0 0 0 0 0 0 0
"weak" 0 0.112803158488438 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"week" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0.0796178343949045 0 0
"whoever" 0 0.0564015792442188 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"wholly" 0 0 0 0 0.0742942050520059 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"why" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0.114285714285714
"whyte" 0 0 0 0 0 0 0 0 0 0 0 0.149588631264024 0 0 0 0
"wicked" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"wickedness" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0.0421407501053519 0
"wider" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0.0421407501053519 0
"wightman" 0 0 0 0 0 0 0.159489633173844 0 0 0 0 0 0 0 0 0
"wish" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"wished" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"withdrawn" 0 0 0 0 0 0 0 0.252525252525253 0 0 0 0 0 0 0 0
"wonderful" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"word" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"worthy" 0 0 0.0878734622144113 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"wortley" 0 0 0 0 0 0 0.159489633173844 0 0 0 0 0 0 0 0 0
"writer" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0.0421407501053519 0
"written" 0 0.0564015792442188 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"abate" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"abdicated" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"able-bodied" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"ablest" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"abolished" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"abominations" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"abound" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"abrogated" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"absolute" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"absolutely" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"absurd" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"abundance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"abusive" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"access" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"accessories" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"accidental" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"accidentally" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"accountable" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"accounted" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"accounting" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"accumulation" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"accused" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"achieved" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"acknowledge" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"acknowledged" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"acknowledges" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"acquainted" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"acquiescence" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"acquire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"acquired" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"across" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adaptation" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"additional" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"addressed" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"adequately" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"adhesions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"adjudged" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"adjudication" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"adjusted" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"administer" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"admissions" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"admits" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"admitting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"admonition" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"adopt" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"adoption" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"adverted" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"advise" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"adviser" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"affected" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"affects" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"affirm" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"affording" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"affray" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"afternoon" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"aged" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"agencies" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ages" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"agreeable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"agreeing" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"aid" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"ailment" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"alleged" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"allow" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"allowable" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"allowing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"alms" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"alone" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"altered" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"alternate" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"alternatives" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"altogether" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"amelia" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"american" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amiable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
